Reason,NormalizedName,journal_year_first_publish,total_num_journal_cited,num_journal_publication,total_num_journal_reference,journal_num_journal_self_cited,journal_journal_cited_num,journal_num_journal_self_reference,journal_avg_last_author_hindex,num_journal_author,journal_num_author_self_reference,journal_num_author_referenced,journal_avg_middle_author_hindex,journal_avg_first_author_hindex,journal_avg_hindex,journal_num_author_cited,journal_num_affiliation_cited,num_journal_affiliation,journal_num_affiliation_referenced
Still in DOAJ index,central asian journal of global health,2012,1.9453551912568305,183,9.191256830601093,0.08743169398907104,1.169398907103825,0.07103825136612021,8.459016393442623,1.6612021857923498,0.16939890710382513,50.97267759562842,3.684550461975837,5.403846153846154,8.480827294685989,8.830601092896174,2.2841530054644807,1.6612021857923498,6.808743169398907
Still in DOAJ index,central bank review,1985,5.507042253521127,213,20.281690140845072,0.14553990610328638,1.6525821596244132,0.13615023474178403,3.948356807511737,1.2394366197183098,0.24882629107981222,23.995305164319248,3.081818181818182,4.754716981132075,4.808190476190476,9.258215962441314,2.779342723004695,1.2394366197183098,4.572769953051643
Still in DOAJ index,central european journal of immunology,1996,3.881868131868132,1092,14.945970695970695,0.08699633699633699,1.3461538461538463,0.07142857142857142,7.0989010989010985,1.8214285714285714,0.20238095238095238,66.92765567765568,4.472363912900791,4.542032622333752,6.169709751949231,19.649267399267398,1.8379120879120878,1.8214285714285714,2.5366300366300365
Still in DOAJ index,central european journal of sport sciences and medicine,2013,1.1352941176470588,340,16.073529411764707,0.09705882352941177,0.4176470588235294,0.1323529411764706,4.032352941176471,2.1676470588235293,0.29411764705882354,50.76764705882353,2.7595099206349194,4.1980676328502415,4.867431031453172,3.3264705882352943,0.7235294117647059,2.1676470588235293,5.208823529411765
Still in DOAJ index,challenges,1998,8.121621621621621,296,39.736486486486484,0.19594594594594594,2.608108108108108,0.22635135135135134,13.672297297297296,2.3378378378378377,0.6317567567567568,132.63513513513513,9.482412557980735,12.665289256198347,13.6567530161985,25.216216216216218,5.077702702702703,2.3378378378378377,11.195945945945946
Still in DOAJ index,challenges in sustainability,2013,8.660377358490566,53,15.245283018867925,0.1320754716981132,3.2264150943396226,0.07547169811320754,9.962264150943396,0.7169811320754716,0.37735849056603776,31.67924528301887,6.914930555555555,8.565217391304348,9.85375816993464,25.754716981132077,7.69811320754717,0.7169811320754716,7.528301886792453
Still in DOAJ index,channels,1987,14.643737166324435,974,36.365503080082135,0.2802874743326489,1.7012320328542094,0.2936344969199179,22.236139630390145,2.5749486652977414,0.7125256673511293,82.49281314168378,11.178502154651124,8.982078853046595,15.626211990102409,44.31108829568789,2.6016427104722792,2.5749486652977414,2.7782340862423
Still in DOAJ index,chemical and biochemical engineering quarterly,1987,7.786872586872587,1295,5.636293436293436,0.04555984555984556,1.155984555984556,0.0416988416988417,4.064092664092664,1.237065637065637,0.11969111969111969,15.725096525096525,3.5706956397016647,5.021311475409836,6.233594141548689,22.054826254826256,2.0517374517374516,1.237065637065637,1.5544401544401545
Still in DOAJ index,chemical and biological technologies in agriculture,2014,11.674897119341564,243,50.205761316872426,0.25102880658436216,2.6872427983539096,0.2345679012345679,15.559670781893004,3.8847736625514404,0.7530864197530864,159.34156378600824,9.164295053508251,6.879396984924624,11.512888825452212,44.09465020576132,6.094650205761317,3.8847736625514404,11.465020576131687
Still in DOAJ index,chemical bulletin of kazakh national university,2009,0.20251177394034536,637,1.5149136577708007,0.0282574568288854,0.10518053375196232,0.02511773940345369,2.075353218210361,0.554160125588697,0.06750392464678179,4.8791208791208796,1.195772981160655,4.327433628318584,5.6493746143922845,0.6028257456828885,0.09733124018838304,0.554160125588697,0.9183673469387755
Still in DOAJ index,chemical engineering transactions,2002,2.631795254997198,10706,2.5167195964879507,0.12236129273304688,0.21660750980758453,0.10788342985241921,8.40977022230525,0.7496730805155988,0.15056977395852794,5.0726695311040535,5.766336648390968,6.264979531075549,9.734707055945828,6.035400709882309,0.3711937231458995,0.7496730805155988,0.3016999813188866
Still in DOAJ index,chemical science,1987,33.27426484720354,10406,55.22141072458197,0.4751105131654815,0.3060734191812416,0.512204497405343,40.58274072650394,4.057178550836056,0.9013069383048241,67.03036709590621,15.7984203060619,7.544814008910993,20.62045046711936,49.399384970209496,0.6180088410532385,4.057178550836056,0.6997885835095138
Still in DOAJ index,chinese herbal medicines,2009,3.1488,625,27.7408,0.1152,0.8576,0.1008,6.6304,4.5184,0.3504,111.1136,2.9486676499508384,4.046583850931677,6.1752906087488535,15.5408,1.7056,4.5184,5.2544
Still in DOAJ index,chinese journal of magnetic resonance,1986,0.2511574074074074,864,0.07407407407407407,0.0,0.13773148148148148,0.0,0.4050925925925926,0.015046296296296295,0.0023148148148148147,0.25,1.4997412008281574,3.45945945945946,4.169331065759637,1.2141203703703705,0.17939814814814814,0.015046296296296295,0.04861111111111111
Still in DOAJ index,chinese journal of mechanical engineering,1989,3.5038880248833593,7073,4.981620246005938,0.14194825392337057,0.2208398133748056,0.0927470663084971,1.287713841368585,0.6209529195532306,0.08935388095574721,10.326028559310052,4.370312563611936,3.3228699551569507,5.383864481144748,8.472359677647392,0.31401102785239643,0.6209529195532306,0.48989113530326595
Still in DOAJ index,chinese journal of traumatology,1994,3.346683354192741,2397,7.997496871088861,0.0458906967042136,0.8531497705465165,0.04463913224864414,1.9528577388402169,1.4518147684605758,0.082186065915728,30.17939090529829,2.1439608134492225,3.8828828828828823,5.000291141186202,14.23279098873592,1.0241969128076762,1.4518147684605758,1.4025865665415103
Still in DOAJ index,christian journal for global health,2014,0.4262948207171315,251,2.00796812749004,0.043824701195219126,0.17928286852589642,0.043824701195219126,2.960159362549801,0.26294820717131473,0.05179282868525897,6.422310756972111,1.23179012345679,5.481481481481482,5.999019607843137,1.1673306772908367,0.4342629482071713,0.26294820717131473,1.6334661354581674
Still in DOAJ index,chronic diseases and translational medicine,2015,6.926406926406926,231,41.073593073593074,0.06926406926406926,3.3896103896103895,0.03896103896103896,10.29004329004329,4.3982683982683985,0.30303030303030304,271.38528138528136,6.477552929951189,5.076923076923077,10.151365363266388,41.52813852813853,5.87012987012987,4.3982683982683985,12.61038961038961
Still in DOAJ index,chronic respiratory disease,2004,14.238620689655173,725,29.220689655172414,0.2537931034482759,2.6413793103448278,0.28,14.892413793103447,3.219310344827586,0.5572413793103448,80.16,10.781826239648996,8.80461811722913,13.071776281494804,48.26620689655172,3.547586206896552,3.219310344827586,4.045517241379311
Still in DOAJ index,chronic wound care management and research,2014,4.275862068965517,87,28.195402298850574,0.04597701149425287,2.1494252873563218,0.04597701149425287,12.183908045977011,2.5977011494252875,0.3448275862068966,110.17241379310344,5.673962531721153,8.883333333333333,12.528247261345852,20.195402298850574,4.885057471264368,2.5977011494252875,13.413793103448276
Still in DOAJ index,ciceroniana on line,2004,0.1276595744680851,282,0.0035460992907801418,0.0,0.04609929078014184,0.0,0.6879432624113475,0.0035460992907801418,0.0,0.0035460992907801418,0.12,2.913793103448276,3.022598870056497,0.1595744680851064,0.04609929078014184,0.0035460992907801418,0.0035460992907801418
Still in DOAJ index,ciencia y cuidado,2004,0.9162303664921466,191,5.057591623036649,0.04712041884816754,0.2513089005235602,0.03664921465968586,0.3717277486910995,1.1465968586387434,0.031413612565445025,16.717277486910994,0.2503663003663003,1.3928571428571428,1.5052083333333337,2.7905759162303663,0.450261780104712,1.1465968586387434,2.581151832460733
Still in DOAJ index,cinej cinema journal,2011,0.5185185185185185,216,4.171296296296297,0.21296296296296297,0.14351851851851852,0.06944444444444445,0.6898148148148148,0.48148148148148145,0.046296296296296294,4.967592592592593,0.0,2.1447368421052637,2.0641025641025643,0.4166666666666667,0.1712962962962963,0.48148148148148145,0.9074074074074074
Still in DOAJ index,civil engineering infrastructures journal,2009,1.2759562841530054,366,5.983606557377049,0.16666666666666666,0.49453551912568305,0.11748633879781421,2.8524590163934427,0.7158469945355191,0.14754098360655737,11.39344262295082,3.643849206349206,4.632432432432433,5.529908675799087,2.7185792349726774,0.674863387978142,0.7158469945355191,2.087431693989071
Still in DOAJ index,climate risk management,2014,15.488888888888889,360,49.24444444444445,0.36944444444444446,2.438888888888889,0.36944444444444446,13.919444444444444,3.683333333333333,0.8138888888888889,103.94166666666666,12.036756558459851,7.877813504823151,12.136518988536272,45.22222222222222,5.733333333333333,3.683333333333333,7.783333333333333
Still in DOAJ index,climate services,2016,12.462765957446809,188,37.83510638297872,0.5,1.9893617021276595,0.5159574468085106,11.324468085106384,4.73936170212766,0.8085106382978723,88.79787234042553,10.87603533269495,10.63095238095238,11.875001928147292,35.95744680851064,6.175531914893617,4.73936170212766,8.835106382978724
Still in DOAJ index,clinical and experimental otorhinolaryngology,2008,9.625641025641025,780,23.50128205128205,0.1987179487179487,2.1243589743589744,0.19615384615384615,10.284615384615384,3.401282051282051,0.4064102564102564,77.93589743589743,5.709577185191277,5.8256,8.140579295507123,37.06025641025641,2.6564102564102563,3.401282051282051,3.373076923076923
Still in DOAJ index,clinical and experimental vaccine research,2012,10.872340425531915,235,32.191489361702125,0.1702127659574468,3.097872340425532,0.18723404255319148,11.140425531914891,3.3957446808510636,0.5914893617021276,135.56170212765957,6.773205425765665,7.25,9.246690479425906,53.11489361702127,6.374468085106383,3.3957446808510636,8.86808510638298
Still in DOAJ index,clinical and molecular hepatology,1995,5.7196485623003195,1252,14.907348242811501,0.1485623003194888,1.220447284345048,0.1485623003194888,10.396964856230031,1.5591054313099042,0.21485623003194887,54.144568690095845,5.943314142361391,10.103703703703705,12.812149742870275,23.94329073482428,1.6685303514376997,1.5591054313099042,2.141373801916933
Still in DOAJ index,clinical and translational radiation oncology,2016,6.963855421686747,415,32.13253012048193,0.1566265060240964,1.4096385542168675,0.1783132530120482,24.395180722891567,7.298795180722892,0.7927710843373494,135.344578313253,15.280221819163884,8.594972067039107,17.257535629048327,36.09879518072289,3.293975903614458,7.298795180722892,5.510843373493976
Still in DOAJ index,clinical and translational science,2008,11.03281027104137,1402,25.631241084165477,0.18687589158345222,2.3830242510699002,0.20328102710413695,22.0527817403709,5.24037089871612,0.6162624821683309,115.27460770328102,12.33868628836807,12.478639930252834,17.47119975444633,51.59700427960057,2.614835948644793,5.24037089871612,3.0206847360912983
Still in DOAJ index,clinical diabetology,2000,2.249747219413549,989,2.347826086956522,0.005055611729019211,0.7704752275025278,0.005055611729019211,6.627906976744186,0.34782608695652173,0.028311425682507583,9.84732052578362,4.615961056839506,6.525,7.368220563420532,8.967644084934276,1.1081900910010112,0.34782608695652173,0.8058645096056622
Still in DOAJ index,clinical ehealth,2018,5.931034482758621,29,23.275862068965516,0.034482758620689655,2.413793103448276,0.034482758620689655,20.55172413793104,5.103448275862069,0.4827586206896552,135.27586206896552,10.078559249786872,9.714285714285714,16.648477987421384,25.310344827586206,8.206896551724139,5.103448275862069,27.862068965517242
Still in DOAJ index,clinical endoscopy,2002,3.880496054114994,2661,11.147313040210447,0.2138293874483277,0.5441563322059376,0.1995490417136415,9.306275836151825,1.403607666290868,0.17061255167230366,26.960165351371664,4.56715835720194,7.169300225733634,8.465763348901964,13.296880871852688,0.7963171739947388,1.403607666290868,0.9289740698985344
Still in DOAJ index,clinical epidemiology and global health,2013,2.874125874125874,858,22.60955710955711,0.12354312354312354,1.0955710955710956,0.1247086247086247,7.603729603729604,3.6223776223776225,0.32867132867132864,92.63519813519814,4.976632562506663,5.662809917355372,6.864574917686088,11.857808857808857,2.0536130536130535,3.6223776223776225,4.8321678321678325
Still in DOAJ index,clinical hypertension,2011,6.825,200,32.45,0.13,2.755,0.2,12.72,4.235,0.51,144.425,7.976929661397116,8.699346405228757,10.526432583951664,39.31,5.28,4.235,10.51
Still in DOAJ index,clinical neurophysiology practice,2016,5.877450980392157,204,27.17156862745098,0.19117647058823528,1.9558823529411764,0.20098039215686275,25.44117647058824,3.676470588235294,0.5441176470588235,86.45098039215686,12.527307019691126,12.653846153846152,18.82911825508976,25.88235294117647,4.583333333333333,3.676470588235294,7.387254901960785
Still in DOAJ index,clinical nutrition experimental,2015,5.485915492957746,142,33.394366197183096,0.09859154929577464,2.6267605633802815,0.04225352112676056,14.901408450704226,4.845070422535211,0.5422535211267606,162.68309859154928,8.959830692183633,8.794117647058824,11.845045936650417,34.478873239436616,6.302816901408451,4.845070422535211,14.471830985915492
Still in DOAJ index,clinical phytoscience,2015,3.176470588235294,306,40.748366013071895,0.19281045751633988,1.0294117647058822,0.19281045751633988,8.124183006535947,4.254901960784314,0.5784313725490197,142.86274509803923,4.710302452000924,5.413043478260869,7.098335280703699,13.61437908496732,2.5130718954248366,4.254901960784314,10.323529411764707
Still in DOAJ index,clinics in orthopedic surgery,2009,10.71180931744312,923,19.850487540628386,0.12459371614301191,1.5872156013001084,0.13109425785482123,9.074756229685809,2.9945828819068256,0.26327193932827736,54.602383531960996,5.007934361934361,7.075949367088608,8.349895025066258,38.52871072589382,2.417118093174431,2.9945828819068256,2.458288190682557
Still in DOAJ index,clinics in shoulder and elbow,1998,0.3176470588235294,170,0.18823529411764706,0.011764705882352941,0.052941176470588235,0.011764705882352941,2.252941176470588,0.09411764705882353,0.0,0.6176470588235294,1.478731343283582,6.634146341463414,7.929379251700681,1.1411764705882352,0.1588235294117647,0.09411764705882353,0.12352941176470589
Still in DOAJ index,cns neuroscience & therapeutics,2008,20.988005050505052,1584,50.375,0.46275252525252525,2.2676767676767677,0.33585858585858586,18.737373737373737,5.23989898989899,0.7184343434343434,160.12121212121212,9.492546120861478,8.764835164835166,12.811164776492962,83.29040404040404,2.73989898989899,5.23989898989899,2.965909090909091
Still in DOAJ index,cns oncology,2012,8.447284345047922,313,42.08945686900959,0.1182108626198083,2.364217252396166,0.10223642172523961,24.28753993610224,3.4217252396166136,0.6773162939297125,150.47603833865816,13.269588075241336,11.95131086142322,18.92727875214506,43.70607028753994,4.217252396166134,3.4217252396166136,6.2907348242811505
Still in DOAJ index,cogent arts & humanities,2014,1.328,375,26.184,0.09333333333333334,0.6106666666666667,0.056,2.1973333333333334,1.6773333333333333,0.31466666666666665,37.050666666666665,3.5183848797250863,3.871287128712871,3.965544217687074,2.9066666666666667,1.1093333333333333,1.6773333333333333,4.234666666666667
Still in DOAJ index,cogent business & management,2014,4.218181818181818,935,55.36577540106952,0.31122994652406416,0.895187165775401,0.2449197860962567,3.849197860962567,2.40427807486631,0.4310160427807487,73.79037433155081,3.599113149847094,3.5304878048780486,4.498662659508247,9.14331550802139,1.7058823529411764,2.40427807486631,4.856684491978609
Still in DOAJ index,cogent economics & finance,2013,3.881612090680101,794,40.34760705289673,0.17758186397984888,0.9093198992443325,0.15994962216624686,4.168765743073048,2.0201511335012596,0.3967254408060453,47.1448362720403,3.862155388471179,4.258426966292135,5.126375982042648,7.955919395465995,1.6876574307304786,2.0201511335012596,4.278337531486146
Still in DOAJ index,cogent education,2014,4.426436781609195,870,38.98620689655172,0.13908045977011493,1.064367816091954,0.12528735632183907,4.189655172413793,2.037931034482759,0.432183908045977,53.219540229885055,3.9349470899470895,4.177049180327868,4.964471368739661,9.895402298850575,1.803448275862069,2.037931034482759,3.857471264367816
Still in DOAJ index,cogent medicine,2014,2.679120879120879,455,31.3010989010989,0.024175824175824177,1.5648351648351648,0.02197802197802198,10.512087912087912,4.217582417582418,0.47692307692307695,129.82857142857142,8.046981005073574,6.4,10.338875130069717,12.353846153846154,2.624175824175824,4.217582417582418,7.685714285714286
Still in DOAJ index,cogent psychology,2014,3.9593345656192236,541,48.822550831792974,0.05730129390018484,1.5822550831792976,0.05730129390018484,10.410351201478743,3.009242144177449,0.5914972273567468,110.49722735674676,6.689712248535776,6.768041237113402,9.620953929141807,12.066543438077634,2.578558225508318,3.009242144177449,6.964879852125693
Still in DOAJ index,cogent social sciences,2015,3.2236652236652237,693,36.78066378066378,0.07792207792207792,1.2366522366522366,0.07215007215007214,3.783549783549784,2.324675324675325,0.4054834054834055,70.18181818181819,4.172989593188269,3.788546255506608,4.833350649350649,8.705627705627705,1.9466089466089467,2.324675324675325,5.4227994227994225
Still in DOAJ index,collabra,2015,12.45,40,46.8,0.05,5.775,0.05,22.525,4.775,0.875,125.85,15.821901102783457,14.885714285714286,19.57502153479383,35.0,11.175,4.775,22.45
Still in DOAJ index,collected essays on learning and teaching,2011,1.7922077922077921,308,7.60064935064935,0.07467532467532467,0.6655844155844156,0.07467532467532467,2.6818181818181817,1.6363636363636365,0.1590909090909091,12.814935064935066,2.608197808197808,4.53968253968254,4.637210282343025,3.7759740259740258,1.051948051948052,1.6363636363636365,2.1201298701298703
Still in DOAJ index,colloid and interface science communications,2014,5.913502109704641,474,44.371308016877634,0.4029535864978903,1.2721518987341771,0.2848101265822785,16.938818565400844,4.472573839662447,0.7426160337552743,157.86075949367088,9.068393792587338,5.866492146596858,11.378667316915658,21.679324894514767,3.4345991561181433,4.472573839662447,8.092827004219409
Still in DOAJ index,colloquium humanarum,2003,0.07937632884479093,1411,0.29978738483345146,0.0007087172218284905,0.021261516654854713,0.0007087172218284905,0.5747696669029058,0.17647058823529413,0.003543586109142452,0.42593905031892276,0.3806909989544721,2.274193548387097,1.9909515469935788,0.24734231041814317,0.03543586109142452,0.17647058823529413,0.06378454996456413
Still in DOAJ index,colombian applied linguistics journal,2009,4.493865030674846,326,9.039877300613497,0.1165644171779141,1.0122699386503067,0.08895705521472393,1.0613496932515338,0.8251533742331288,0.0736196319018405,10.463190184049079,0.7340425531914894,2.3065693430656933,2.315040650406504,7.04601226993865,1.9110429447852761,0.8251533742331288,1.822085889570552
Still in DOAJ index,combustion engines,1992,1.5089285714285714,1120,5.248214285714286,0.21785714285714286,0.13482142857142856,0.19196428571428573,2.599107142857143,0.9080357142857143,0.33035714285714285,9.792857142857143,3.845499084249083,4.727900552486188,4.656052068885805,1.7491071428571427,0.24910714285714286,0.9080357142857143,1.0544642857142856
Still in DOAJ index,comhartaighde,1989,0.09090909090909091,66,2.772727272727273,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.4545454545454545,0.3939393939393939,0.015151515151515152,3.8636363636363638,3.5,2.0,2.466666666666667,0.12121212121212122,0.07575757575757576,0.3939393939393939,0.7727272727272727
Still in DOAJ index,comillas journal of international relations,2014,0.3168724279835391,243,1.786008230452675,0.00823045267489712,0.12345679012345678,0.00823045267489712,1.6378600823045268,0.102880658436214,0.0205761316872428,2.090534979423868,0.9523809523809524,5.384615384615385,5.205761316872428,0.4691358024691358,0.20164609053497942,0.102880658436214,0.35802469135802467
Still in DOAJ index,communicative & integrative biology,2008,14.285495011511896,1303,29.91481197237145,0.09746738296239447,2.2064466615502685,0.09363008442056792,21.344589409056024,2.46968534151957,0.9194167306216423,81.29470452801228,13.66077637917638,8.734426229508196,15.250688684344045,53.87567152724482,2.8449731389102073,2.46968534151957,2.615502686108979
Still in DOAJ index,comparative cinema,2012,0.06698564593301436,418,0.11244019138755981,0.0,0.028708133971291867,0.0,0.3444976076555024,0.03349282296650718,0.0,0.13636363636363635,0.1,2.0,1.9805194805194808,0.07655502392344497,0.04066985645933014,0.03349282296650718,0.009569377990430622
Still in DOAJ index,comparative economic research,2009,2.332512315270936,406,12.118226600985222,0.08620689655172414,0.6748768472906403,0.08374384236453201,1.9704433497536944,1.0049261083743843,0.22167487684729065,17.307881773399014,2.333333333333333,2.856589147286822,3.033806146572104,4.3669950738916254,1.0,1.0049261083743843,2.9926108374384235
Still in DOAJ index,comparative migration studies,2013,8.104693140794224,277,37.111913357400724,0.4693140794223827,1.5776173285198556,0.40794223826714804,8.444043321299638,1.4620938628158844,0.6823104693140795,31.891696750902526,6.78225806451613,8.947791164658634,9.175816993464055,10.202166064981949,2.732851985559567,1.4620938628158844,3.7942238267148016
Still in DOAJ index,compendium,1988,2.8867313915857604,309,2.9482200647249193,0.019417475728155338,0.7378640776699029,0.016181229773462782,0.9449838187702264,0.3883495145631068,0.025889967637540454,4.757281553398058,0.4532163742690058,3.1466666666666665,3.558510638297872,8.912621359223301,1.3624595469255663,0.3883495145631068,1.1553398058252426
Still in DOAJ index,complementary medicine journal of faculty of nursing and midwifery,2011,1.4825581395348837,172,0.2558139534883721,0.0,0.5872093023255814,0.0,0.8953488372093024,0.09302325581395349,0.0,0.9709302325581395,1.5087765033020508,3.25,3.2761299435028253,4.941860465116279,0.5872093023255814,0.09302325581395349,0.3546511627906977
Still in DOAJ index,complementary therapies in medicine,1985,14.282206271250471,2647,27.20362674726105,0.31998488855307894,1.7374386097468832,0.3490744238760861,10.71968265961466,3.1824707215715904,0.4442765394786551,69.28862863619192,7.353617710251226,6.895348837209302,9.769094515522012,36.211938043067626,1.8337740838685304,3.1824707215715904,2.150358896864375
